district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Nashik,P51600017203,SWARAJ LAXMI,HARAK PATIL AND BABAR PATIL REALTORS,422502,,New Project,07/10/2022,,,Others,2900.0,2900.0,1434.12,08/15/2021,,,43.0,20.0,0.0,3.0,0.0,10.0,2.0,16.0,4.0,0.0,0.0,0.0
Nashik,P51600017075,SHRINATHJI PALACE CO-OPP HOUSING SOCIETY LTD.,SHRINATHJI PALACE CO-OPP HSG SOCIETY LTD.,422009,,New Project,06/30/2023,,,Residential,774.49,0.0,1374.76,02/28/2022,,,32.0,32.0,0.0,1.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0
Nashik,P51600017085,PURPLEHEIGHTS,KIRAN JAYANTIBHAI PATEL,422003,"('20.022142000000000','73.790009000000000')",New Project,12/25/2022,,,Residential,1014.66,0.0,1433.76,09/11/2023,,,,,0.0,1.0,0.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0
Nashik,P51600017072,JASMINE,GAUS BUILDCON AND DEVELOPERS,422006,,New Project,12/30/2020,,,Residential,537.66,0.0,558.0,10/11/2021,,,15.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017144,LILY,GAUS BUILDCON AND DEVELOPERS,422006,,New Project,12/30/2020,,,Residential,531.66,0.0,557.47,03/31/2023,,,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017131,Shivansh Heights,SHREERAM BUILDERS AND DEVELOPERS,422013,,New Project,01/30/2022,,,Residential,557.42,0.0,980.36,02/27/2023,,,20.0,20.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600017761,VRAJ PALACE,KRRISH CONSTRUCTION,422009,"('19.962141137170832','73.749126057533200')",New Project,12/13/2024,,,Others,2120.12,0.0,4307.78,02/16/2023,,,90.0,90.0,0.0,1.0,0.0,8.0,1.0,149.0,255.0,0.0,0.0,0.0
Nashik,P51600017138,NILKANTH ROWHOUSES,KAILASH BHARATBHAI ADROJA & OTHER TWO,422003,,New Project,06/30/2023,,,Residential,682.95,0.0,678.56,02/26/2020,,,10.0,10.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0
Nashik,P51600017259,"STRAWBERRY HILLS - BUILDING C,D,E",JUGAL R PENGAWALA,422101,,New Project,12/01/2022,,,Residential,12000.0,1217.0,9198.0,05/25/2022,,,192.0,0.0,0.0,0.0,0.0,18.0,0.0,192.0,0.0,0.0,0.0,0.0
Nashik,P51600017812,HARI OM PLAZA,SAMARTH BUILDCON,422103,,New Project,12/30/2023,,,Residential,845.15,0.0,1561.17,09/04/2018,,,32.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600018484,SUYOG RESIDENCY,SUYOG CONSTRUCTION,422010,,New Project,12/31/2019,,12/30/2020,Others,390.0,0.0,377.82,03/21/2023,,,16.0,14.0,0.0,1.0,0.0,4.0,0.0,37.0,0.0,0.0,0.0,0.0
Nashik,P51600017235,SHREE KRISHNA APPARTMENT COOP HOUSING SOCIETY LTD,SHRI SADGURU ASSOCIATES,422002,,New Project,06/30/2022,,,Others,1220.0,0.0,2684.0,05/27/2023,,,49.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,30.0,0.0,0.0,0.0
Nashik,P51600017198,Shriram Heights Apartment,Rudra Builders and Developers,422003,,New Project,04/02/2025,,,Others,1258.44,0.0,1966.15,06/04/2022,,,37.0,37.0,0.0,1.0,0.0,9.0,1.0,32.0,1.0,0.0,0.0,0.0
Nashik,P51600017597,RUSHI TIRTH,CHHAYABEN MAHESHBHAI RAKHOLIYA,422003,,New Project,07/31/2024,,,Others,420.0,0.0,503.4,09/26/2020,,,17.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600017520,RUSHI DARSHAN,ZAVERBHAI L BHUVA,422003,,New Project,07/31/2024,,,Others,502.0,0.0,602.0,09/26/2020,,,18.0,15.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600017444,RUSHI DEEP,GAUTAM ENTERPRISES,422003,,New Project,07/31/2024,,,Residential,395.95,0.0,578.0,09/26/2020,,,16.0,9.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600017637,RATNADEEP RESIDENCY,ALAI BUILDERS AND DEVELOPERS,422009,,New Project,12/30/2022,,,Residential,558.0,0.0,1367.0,12/05/2022,,,24.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017279,MADHOORS TALEKAR CHAMBER,Madhoor Buildwell Pvt. Ltd.,422002,"('19.942604799999998','73.718988800000030')",New Project,06/30/2021,,08/31/2023,Commercial,640.1,0.0,1272.36,10/25/2023,,,40.0,15.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600017477,SILVER MIST,RONAK SURENDRA SHARMA,422403,,New Project,11/23/2022,,,Residential,1471.0,0.0,1765.2,08/09/2018,,,45.0,0.0,0.0,2.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0
Nashik,P51600018076,OXI VALLEY,SAMARJEET TULAJIRAO INDULKAR,422403,,New Project,12/21/2021,,12/31/2022,Residential,1245.0,125.0,1743.0,09/25/2018,,,35.0,0.0,1.0,1.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0
Nashik,P51600017362,OMKAR HEIGHTS,FIVE STAR ENTERPRISES,422010,"('20.002406399999998','73.773056000000000')",New Project,06/30/2024,,,Others,1314.0,0.0,3198.87,08/18/2021,,,79.0,0.0,0.0,1.0,0.0,8.0,1.0,15.0,9.0,0.0,0.0,0.0
Nashik,P51600017370,BENCHMARK TOWER,GIRI ASSOCIATE CONSTRUCTION,422003,,New Project,06/30/2022,,,Residential,4040.0,0.0,9267.07,03/18/2023,,,104.0,104.0,0.0,2.0,0.0,17.0,0.0,63.0,0.0,0.0,0.0,0.0
Nashik,P51600017490,EVEREST SQUARE -A,Vijay Narayan Chavanke,422013,"('20.008727858333067','73.747781615205330')",New Project,12/30/2023,,,Residential,515.38,0.0,1141.18,01/05/2022,,,7.0,1.0,0.0,1.0,0.0,7.0,1.0,5.0,10.0,0.0,0.0,0.0
Nashik,P51600017311,GREEN PARK,MANGALAM DEVELOPERS,422006,,New Project,12/30/2021,,,Others,778.75,0.0,1787.94,08/10/2020,,,32.0,0.0,0.0,1.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0
Nashik,P51600017636,REALITY PARK,REALITY CONSTRUCTIONS,401603,,New Project,12/30/2022,,,Others,942.7,0.0,,12/04/2020,,,28.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0,12.0,0.0,0.0,0.0
Nashik,P51600017429,DAKSH ATRIUM,DAKSH CONSTRUCTION,422009,"('19.959421967716160','73.777198406082100')",New Project,12/30/2021,,,Others,1017.75,0.0,2399.09,12/20/2020,,,35.0,5.0,1.0,1.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0
Nashik,P51600019304,Maruti Park,SSV REALTY,422001,,New Project,06/30/2022,,,Residential,418.22,0.0,589.5,05/09/2023,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017333,AMRUTAM TOWER B,AVINASH TULSIO PARWANI,422101,,New Project,02/28/2024,,,Others,2205.95,0.0,4066.74,01/25/2023,,,126.0,32.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017497,JEEVAN SHILP,PANCHARATNA DEVELOPERS,422004,,New Project,10/30/2021,,,Residential,614.53,0.0,1100.77,04/27/2023,,,12.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017400,MAULI PARK,MAULI BUILDERS AND DEVELOPERS,422101,,New Project,07/20/2022,,,Residential,1797.0,0.0,2360.47,09/08/2022,,,63.0,15.0,0.0,2.0,0.0,10.0,2.0,32.0,22.0,0.0,0.0,0.0
Nashik,P51600017426,AASHIRWAD HEIGHTS,VAISHNAVI BUILDERS AND DEVELOPERS,422010,,New Project,10/01/2019,,,Others,660.0,0.0,1042.0,10/22/2019,,,33.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
Nashik,P51600017773,GAJANAN PLAZA,SHIVAJI GANPAT WAGH,422010,"('19.961883425520732','73.744151550820900')",New Project,12/30/2021,,,Residential,300.0,0.0,420.0,12/31/2021,,,16.0,12.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017449,RUDDHI ENCLAVE,RUDDHI BUILDCON PVT. LTD.,422010,,New Project,12/30/2021,,,Residential,562.5,0.0,786.21,01/23/2021,,,16.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600017599,ADARSSH ONE,ADARSSH BUILDCON,422006,"('19.980766753744700','73.794598089718650')",New Project,12/30/2022,,,Others,1114.68,0.0,2836.52,12/30/2021,,,31.0,27.0,1.0,1.0,0.0,9.0,1.0,13.0,1.0,0.0,0.0,0.0
Nashik,P51600017542,Time Blossom,Sudeep Rajendra Chhajed,422001,"('20.006502400000000','73.784524799999990')",New Project,12/31/2019,,,Residential,548.37,0.0,767.65,11/16/2021,,,14.0,12.0,0.0,1.0,0.0,5.0,1.0,0.0,14.0,0.0,0.0,0.0
Nashik,P51600017884,SHANTANIWAS CO-OP HOUSING SOCIETY,SAI CONSTRUCTION,422101,"('19.947201800000000','73.832660400000000')",New Project,03/30/2022,,,Residential,879.0,0.0,1914.24,12/01/2021,,,44.0,44.0,0.0,1.0,0.0,8.0,1.0,4.0,17.0,0.0,0.0,0.0
Nashik,P51600018940,VRAJ NAITRA,SHREE VALLABH CONSTRUCTION,422013,,New Project,12/30/2025,,,Others,1948.2,0.0,5203.18,11/28/2023,,,68.0,68.0,1.0,1.0,0.0,14.0,1.0,43.0,399.0,0.0,0.0,0.0
Nashik,P51600018428,Akshar Jyot,Akshar Enterprises,422003,"('20.048254800000000','73.795595499999990')",New Project,12/31/2019,,,Residential,501.81,0.0,867.63,03/18/2021,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600017815,DREAM SHELTER PHASE 1,DREAMSHELTER DEVELOPERS LLP (Formerly known as Dreamshelter Developers Pvt Ltd),422009,"('19.014796200000000','72.845453400000000')",New Project,03/30/2023,,,Residential,2027.66,225.29,2639.02,07/07/2023,,,90.0,0.0,0.0,3.0,0.0,24.0,3.0,8.0,17.0,0.0,0.0,0.0
Nashik,P51600017808,SADHANA RESIDENCY APARTMENT,VISHAL LAXMAN GADEKAR,422003,"('20.043093976586583','73.779365445605440')",New Project,12/30/2022,,,Residential,461.44,0.0,502.91,06/30/2021,,,16.0,4.0,0.0,2.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0
Nashik,P51600017823,LAXMIS CHAKARADHAR CHHAYA,RISHI BUILDERS AND DEVELOPERS,422101,,New Project,03/31/2019,,,Residential,450.0,0.0,630.0,09/01/2020,,,12.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600018546,KRUSHNAPURAM APARTMENT,SAMADHAN KRUSHNA GODSE,422009,"('20.864300000000000','74.934899999999970')",New Project,12/30/2021,,,Others,752.0,0.0,1352.87,02/17/2020,,,18.0,2.0,0.0,1.0,0.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0
Nashik,P51600018525,BHAVIK ARINA,BHAVIK REALTORS LLP,422003,,New Project,12/30/2026,,,Others,1910.0,0.0,5435.52,03/31/2023,,,94.0,75.0,0.0,1.0,0.0,14.0,2.0,14.0,21.0,0.0,0.0,0.0
Nashik,P51600018709,BISMILLA HEIGHTS,NASIM BANO JABBAR KHAN TAMBOLI,422011,,New Project,12/30/2022,,,Residential,389.99,0.0,4700.0,08/28/2019,,,15.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600020299,Samraat Apna Ghar Phase-I,M/S Shweta Infrastructure & Housing (I) Pvt. Ltd.,422013,"('20.009328000000000','73.724036000000000')",New Project,06/30/2023,,,Residential,15300.0,1437.82,24299.72,06/17/2023,,,459.0,344.0,0.0,16.0,0.0,128.0,16.0,7.0,230.0,0.0,0.0,0.0
Nashik,P51600018711,Sai Sanket Apartment,SHRADDHA SANJAY SINGH,422101,,New Project,12/30/2019,,12/30/2021,Residential,385.0,0.0,52.5,11/19/2018,,,12.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,30.0,0.0,0.0,0.0
Nashik,P51600019316,SAI SNEH SAHNIWAS,ANIKET ANANT PATIL,422009,"('19.960474000000000','73.774706000000000')",New Project,09/30/2022,,,Others,500.0,0.0,816.0,01/01/2022,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
Nashik,P51600018928,PANCHAMI RESIDENCY,S K BUILDCON,422010,"('19.947146371451137','73.759055669445050')",New Project,12/30/2022,,,Residential,376.0,0.0,572.48,09/10/2020,,,16.0,15.0,0.0,1.0,0.0,5.0,1.0,0.0,23.0,0.0,0.0,0.0
Nashik,P51600018911,Omshanti Apartment A,SHRUTI ENTERPRISES,422010,"('19.952762400000000','73.757912600000050')",New Project,11/01/2021,,,Residential,331.65,0.0,463.96,11/22/2019,,,12.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0
Nashik,P51600018842,ASHOK CHHAYA,MANGESH ASHOK DHAKRAO,422009,,New Project,11/01/2021,,,Others,580.97,0.0,580.97,11/30/2019,,,25.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
Nashik,P51600018880,GODAVARI PARK B,SHREE SAI SHRADDHA BUILDCON,422003,,New Project,12/30/2023,,,Others,472.0,472.0,766.71,12/07/2018,,,21.0,0.0,0.0,1.0,0.0,5.0,0.0,68.0,10.0,0.0,0.0,0.0
Nashik,P51600018882,Lotus Pride,Jay Ambe Properties a partnership firm,422003,,New Project,12/30/2024,,,Others,1619.4,0.0,3375.3,09/24/2021,,,61.0,61.0,0.0,2.0,0.0,16.0,0.0,26.0,5.0,0.0,0.0,0.0
Nashik,P51600019482,A SECTOR SUYOJIT VIRIDIAN VALLIS,SUN INFRASTRUCTURES PVT LTD,422013,"('20.026043637446403','73.758113272074870')",New Project,10/31/2019,,,Plots,40501.94,0.0,53826.28,10/14/2019,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4674.85,0.0
Nashik,P51600019478,KRISHNAI GALAXY,PRATAP LAXMAN SONAWANE,422009,"('19.997453300000000','73.789802300000020')",New Project,06/30/2023,,,Others,1117.2,0.0,2405.14,01/06/2024,,,46.0,35.0,0.0,1.0,0.0,8.0,1.0,24.0,18.0,0.0,0.0,0.0
Nashik,P51600019076,Shyam Arpan,Kalubhai Keshubhai Chawada,422004,"('20.040588800000000','73.794123599999920')",New Project,01/10/2022,,,Residential,508.47,0.0,746.13,09/05/2021,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0
Nashik,P51600019090,Shyam Darpan,Maa Buildwell,422004,"('20.040588800000000','73.794123599999920')",New Project,01/10/2022,,,Residential,703.3,0.0,1095.44,07/11/2019,,,31.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0
Nashik,P51600018930,Sarode Sankul,Narayan Labhu Sarode,422010,,New Project,12/30/2021,,,Residential,843.0,0.0,490.46,10/01/2019,,,12.0,2.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0
Nashik,P51600019017,Ruturaj Appartment,Omprakash Muniraj Yadav,422101,"('19.985519574708950','73.850046055579010')",New Project,12/30/2021,,,Residential,400.0,0.0,594.17,06/05/2023,,,12.0,12.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600019032,VAISHNAV SHRUSTI,ANITA HEMANT GODSE,422401,,New Project,12/30/2024,,,Residential,1866.0,0.0,1905.0,08/17/2021,,,41.0,0.0,0.0,4.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0
Nashik,P51600019581,NAMAN MADHUMALTI HEIGHTS,ANAND GROUP BUILDERS AND DEVELOPERS,422013,"('20.013289574646365','73.761843803952050')",New Project,12/01/2022,,,Residential,731.0,0.0,1243.76,12/30/2022,,,14.0,0.0,0.0,1.0,0.0,8.0,1.0,18.0,1.0,0.0,0.0,0.0
Nashik,P51600019086,AQUAVILLE,ROYAL REALTORS,422003,"('20.043275284739870','73.778705189440870')",New Project,12/01/2022,,,Others,498.63,0.0,1148.1,07/31/2021,,,25.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600020249,HARI KUNJ MAYFLOWER,KBC GLOBAL LIMITED,422009,"('19.997453300000000','73.789802300000020')",New Project,03/31/2021,,12/30/2024,Others,5440.0,524.0,6123.03,02/23/2024,,,182.0,127.0,5.0,5.0,0.0,25.0,5.0,49.0,5.0,0.0,0.0,0.0
Nashik,P51600019135,MONSOON MIST,NITIN DAYALAL KOTHARI,422402,"('19.718754000000000','73.579931000000000')",New Project,03/31/2020,,06/30/2024,Residential,8843.6,0.0,3408.99,12/22/2023,,,100.0,69.0,0.0,1.0,0.0,5.0,0.0,250.0,0.0,0.0,0.0,0.0
Nashik,P51600019066,"SUYOJIT VIRIDIAN VALLIS PHASE-2, E-2 VIVIDE",SUN INFRASTRUCTURES PVT LTD,422013,,New Project,12/30/2022,,,Residential,2867.04,0.0,5565.17,12/25/2023,,,96.0,0.0,0.0,1.0,1.0,14.0,1.0,25.0,40.0,0.0,0.0,0.0
Nashik,P51600019048,SUYOJIT VIRIDIAN VALLIS PHASE-2 E-3 VIVIDE,SUN INFRASTRUCTURES PVT LTD,422013,"('20.026703885169706','73.761251456622290')",New Project,03/30/2023,,,Residential,2867.04,0.0,5565.17,12/25/2023,,,96.0,0.0,0.0,1.0,1.0,14.0,1.0,25.0,1.0,0.0,0.0,0.0
Nashik,P51600019095,SUYOJIT VIRIDIAN VALLIS PHASE-2 E-4 VIVIDE,SUN INFRASTRUCTURES PVT LTD,422013,"('20.025020500000000','73.760114199999980')",New Project,06/30/2023,,,Residential,2867.04,0.0,5565.17,12/25/2023,,,96.0,0.0,0.0,1.0,1.0,14.0,1.0,25.0,1.0,0.0,0.0,0.0
Nashik,P51600019053,Arya Apartment,Avinash Omprakash Yadav,422101,"('19.975542256716080','73.833087820307130')",New Project,12/30/2021,,,Residential,418.75,0.0,530.36,06/05/2023,,,9.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,13.0,0.0,0.0,0.0
Nashik,P51600019106,SUYOJIT VIRIDIAN VALLIS PHASE-2 E-5 VIVIDE,SUN INFRASTRUCTURES PVT LTD,422013,"('20.025020500000000','73.760114199999980')",New Project,09/30/2023,,,Residential,2867.04,0.0,5565.17,12/25/2023,,,96.0,0.0,0.0,1.0,1.0,14.0,1.0,25.0,1.0,0.0,0.0,0.0
Nashik,P51600019052,SUYOJIT VIRIDIAN VALLIS PHASE-2 E-6 VIVIDE,SUN INFRASTRUCTURES PVT LTD,422013,"('20.025020500000000','73.760114199999980')",New Project,12/30/2023,,,Residential,2867.04,0.0,5565.17,12/07/2022,,,96.0,0.0,0.0,1.0,1.0,14.0,1.0,25.0,1.0,0.0,0.0,0.0
Nashik,P51600020324,HARI KRISHNA PHASE IV,KBC GLOBAL LIMITED,422101,,New Project,11/28/2023,,11/27/2024,Others,2600.0,249.95,2465.01,02/01/2024,,,69.0,57.0,0.0,1.0,0.0,8.0,1.0,23.0,19.0,0.0,0.0,0.0
Nashik,P51600019200,OMKARESHWAR APARTMENT,SHREE OM BUILDCON,422101,,New Project,01/01/2022,,,Residential,324.84,0.0,452.42,05/13/2022,,,10.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600019617,SHAHS VRUNDAVAN GARDEN,SHAH BUILDERS AND DEVELOPERS,422401,,New Project,12/30/2023,,,Residential,2250.0,225.0,1140.02,12/26/2022,,,31.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0
Nashik,P51600019277,ANAND VASTU,MATALE BUILDCON,422010,,New Project,01/11/2023,,,Residential,1275.0,3105.5,1792.67,08/25/2023,,,36.0,36.0,0.0,1.0,0.0,7.0,6.0,21.0,6.0,0.0,0.0,0.0
Nashik,P51600019296,YASH TULIP,SUYASH SHASHIKANT TARGE,422222,"('20.015641300000000','73.751655100000000')",New Project,12/30/2020,,,Residential,557.42,0.0,956.6,10/09/2021,,,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600019461,SOHAM HEIGHTS APARTMENT,HRUTURAJ BUILDERS AND DEVELOPERS,422007,"('19.981024666820180','73.709161246130400')",New Project,12/30/2023,,,Residential,350.0,0.0,513.69,07/09/2019,,,16.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600019585,VRINDAVAN HEIGHTS,SIDDHIVINAYAK BUILDCON,422003,"('20.021459600000000','73.842490900000030')",New Project,01/30/2022,,,Others,855.67,1220.0,2046.32,10/15/2022,,,39.0,34.0,1.0,2.0,0.0,9.0,1.0,17.0,1.0,0.0,0.0,0.0
Nashik,P51600019370,SAI VISHWA,Sai Reality,422013,"('20.010301217295314','73.730810605804440')",New Project,12/30/2021,,,Residential,513.75,0.0,886.6,05/19/2022,,,1.0,20.0,0.0,1.0,0.0,7.0,6.0,34.0,9.0,0.0,0.0,0.0
Nashik,P51600025210,morya row house,SHIVPRAJ BUILDER AND DEVELOPERS,422101,,New Project,03/30/2022,,,Residential,2400.0,0.0,1492.43,03/03/2022,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Nashik,P51600020087,M AND M VISHWA,M & M Infrasolutions Pvt. Ltd.,422009,"('19.977751896158917','73.769487248921220')",New Project,12/30/2024,,,Residential,1104.0,0.0,1095.2,03/31/2023,,,28.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0
Nashik,P51600019564,ROONGTA SAKET APARTMENT,SHREE TIRUMALA BUILDCON,422009,"('19.997453300000000','73.789802300000020')",New Project,12/30/2020,,,Commercial,514.75,0.0,460.66,03/02/2023,,,21.0,20.0,0.0,1.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0
Nashik,P51600019713,ROONGTA BELLAVISTA APARTMENT,ROONGTA HOMES LLP,422009,"('19.978069517652770','73.778022038006610')",New Project,06/30/2023,,,Commercial,2686.87,0.0,6323.24,10/24/2023,,,107.0,77.0,2.0,1.0,0.0,7.0,0.0,19.0,87.0,0.0,0.0,0.0
Nashik,P51600019594,"SUYOJIT VIRIDIAN VALLIS PHASE-2 E-7, VIVIDE",SUN INFRASTRUCTURES PVT LTD,422013,"('20.026058757654308','73.762273378256960')",New Project,12/30/2023,,,Residential,5514.77,612.69,12668.21,12/25/2023,,,144.0,2.0,0.0,1.0,1.0,14.0,1.0,40.0,88.0,0.0,0.0,0.0
Nashik,P51600019439,OM NAKSHTRA,SHREE OM BUILDCON,422009,,New Project,01/22/2023,,,Residential,626.86,626.86,1446.24,06/04/2023,,,24.0,24.0,0.0,1.0,0.0,7.0,0.0,7.0,9.0,0.0,0.0,0.0
Nashik,P51600019455,Chhoriya Township - Umrane Plotting,Niraj Santosh Chopda,422301,"('20.425194000000000','74.348083000000000')",New Project,12/30/2022,,,Plots,12600.0,1279.84,7941.37,06/26/2023,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,672.09,8.0
Nashik,P51600026923,SAI VILLA,Rahul Balasaheb Targe,422103,,New Project,06/30/2024,,,Others,483.0,0.0,672.88,03/04/2023,,,21.0,11.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600019565,SAISRENITY-B,JAY INFRASTRUCTURES,422013,,New Project,12/30/2022,,,Residential,554.26,543.26,979.3,08/15/2020,,,11.0,1.0,0.0,1.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
Nashik,P51600019758,SIDDHIVINAYAK PARK,ASHTVINAYAK CONSTRUCTION,422102,,New Project,02/28/2023,,,Residential,566.0,0.0,660.92,02/08/2024,,,16.0,16.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
Nashik,P51600019774,SHAH S SHATRUNJAY,SHAH BUILDERS AND DEVELOPERS,422502,,New Project,12/30/2022,,,Residential,1486.64,0.0,742.68,09/30/2021,,,16.0,8.0,0.0,3.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
Nashik,P51600019856,ANAND VISHVA,Vishvakarma Builders,422011,"('19.974901384677523','73.807993706706160')",New Project,09/30/2022,,,Residential,513.0,0.0,868.53,02/03/2022,,,12.0,11.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600019670,SUVASTU,SHREE YASHASHREE CONSTRUCTION PRIVATE LIMITED,422010,"('19.971437166280506','73.742638135057060')",New Project,05/30/2022,,,Residential,3472.0,0.0,4608.79,02/14/2019,,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Nashik,P51600022106,SUYOJIT VIRIDIAN VALLIS PHASE-2 D5 OTIO,SUN INFRASTRUCTURES PVT LTD,422013,"('20.024692893006240','73.760210759524510')",New Project,12/30/2024,,,Residential,4775.96,530.6,10017.86,12/25/2023,,,24.0,5.0,0.0,1.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600020349,SAMRUDDHI HEIGHTS APARTMENTS,SAMRUDDHI BUILDERS AND DEVELOPERS,422004,"('18.535219200000000','73.827942399999980')",New Project,02/11/2023,,,Residential,762.38,0.0,1444.98,12/07/2021,,,24.0,12.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
Nashik,P51600019676,AMRUT PUSHP A,SUPRABHAT CONSTRUCTIONS,422009,,New Project,12/30/2026,,,Others,1075.0,0.0,2703.41,07/24/2023,,,28.0,25.0,0.0,1.0,0.0,14.0,1.0,20.0,8.0,0.0,0.0,0.0
Nashik,P51600020103,SIDDHI PRIDE,PRITISH RAMESH CHOPDA,422012,,New Project,03/30/2023,,,Others,450.0,0.0,578.58,07/23/2019,,,16.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600019730,YOGIRAJ KRUPA,DEVIDAS RAMCHANDRA KULKARNI,422101,,New Project,02/28/2022,,,Residential,594.5,0.0,1069.55,09/15/2023,,,14.0,0.0,0.0,1.0,0.0,8.0,1.0,15.0,0.0,0.0,0.0,0.0
