district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Aurangabad,P51500011380,KARTIKI VALLEY,SHASHWAT ASSOCIATES,431010,"('19.122734600000000','72.830201300000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,539.47,0.0,532.0,09/04/2021,,,11.0,11.0,0.0,1.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0
Aurangabad,P51500008665,Amrut Sai Kalpavruksha,Amrut Developers,431102,"('19.848532742300378','75.263784098147650')",On-Going Project,07/31/2018,07/31/2018,,Residential,2745.62,0.0,2723.34,06/24/2021,,,25.0,18.0,0.0,2.0,0.0,8.0,2.0,0.0,45.0,0.0,0.0,0.0
Aurangabad,P51500012690,GULAB VISHWA,PROPERTY VISHWA DEVELOPERS,431001,"('21.115747200000000','79.044730600000000')",On-Going Project,03/31/2018,06/30/2019,12/30/2020,Residential,4000.0,400.0,3406.92,09/02/2021,,,47.0,23.0,0.0,2.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500011057,SUNDARAM PRIDE,SUNDARAM PRIDE,431001,"('18.440953000000000','73.847246800000000')",New Project,08/04/2019,,02/03/2021,Residential,1500.0,250.0,1338.13,08/16/2021,,,37.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500011333,SHREE SHIVNATH DEVELOPERS,SHREE SHIVNATH DEVELOPERS,431154,"('19.172080400000000','72.948255000000000')",On-Going Project,06/30/2019,06/30/2019,,Residential,3639.5,0.0,1963.44,02/12/2020,,,36.0,0.0,6.0,6.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0
Aurangabad,P51500013507,Vantagio,Vyankatesh Infra,431001,"('18.884734100000000','72.962296500000000')",New Project,12/31/2019,,,Commercial,658.1,0.0,1177.12,12/31/2019,,,23.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0
Aurangabad,P51500010862,Krushnasundar Residency,Sanjay Baliram Jadhav,431001,"('18.508311200000000','73.790868400000000')",New Project,12/31/2017,,,Residential,1204.0,0.0,1361.0,09/07/2023,,,28.0,28.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013304,LOTUS RESIDENCY BUILDING C AND D,SAJANSING MOTILAL JARWAL,431136,"('19.434428900000000','72.922432900000000')",New Project,08/10/2019,,,Residential,960.0,0.0,957.74,08/03/2021,,,22.0,22.0,2.0,1.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500008934,PADMADEVI ENCLAVE,MANJUSHA GIRISH PANDE,431001,"('21.081199000000000','79.003902800000000')",New Project,03/31/2018,,,Others,299.7,0.0,578.0,02/12/2023,,,10.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0
Aurangabad,P51500008456,Deogiri Puram,Raaj Real Estate,431001,"('18.654017900000000','73.910324300000000')",New Project,02/19/2021,,,Residential,4000.0,400.0,533.33,07/20/2023,,,27.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,27.0,0.0,0.0,0.0
Aurangabad,P51500013559,ARCH GULMOHAR B-WING,ARCH DEVELOPERS,431001,"('21.210779900000000','79.104043200000000')",New Project,12/30/2021,,,Others,288.0,0.0,375.76,01/04/2022,,,10.0,6.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009966,SHAMIT SINGLETON,S S SINGLETON,431005,"('19.101803100000000','72.890352500000000')",On-Going Project,08/31/2018,08/31/2019,,Residential,7279.2,0.0,14722.62,01/08/2020,,4.0,308.0,166.0,0.0,3.0,0.0,24.0,3.0,42.0,48.0,0.0,0.0,0.0
Aurangabad,P51500010410,MATRIX COMPLEX,Vishwa Developers,431005,"('19.014796200000000','72.845453400000000')",On-Going Project,12/31/2022,12/30/2026,,Commercial,3581.0,400.0,5769.92,03/09/2020,1.0,,72.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0
Aurangabad,P51500012554,SAMARTH HEIGHTS,SAMARTH VASTUPURTI,431005,"('18.755210500000000','73.444539200000000')",On-Going Project,05/27/2017,05/27/2018,,Residential,1155.0,0.0,1607.92,08/13/2020,,,28.0,13.0,0.0,1.0,0.0,8.0,1.0,6.0,22.0,0.0,0.0,0.0
Aurangabad,P51500011267,SHAMIT OCTOZONE SUNDER SIDDHI,SUNDER SIDDHI,431005,"('19.211680500000000','73.090700000000000')",On-Going Project,08/31/2018,08/31/2019,,Residential,11055.0,0.0,19838.61,01/08/2020,,10.0,252.0,184.0,0.0,8.0,0.0,64.0,8.0,12.0,8.0,0.0,0.0,0.0
Aurangabad,P51500012353,PRAGATI PHASE III,M/S. PRAGATI INFRASTRUCTURES,431001,"('19.918159071899090','75.341136192451470')",New Project,12/10/2019,,,Others,2100.0,218.0,534.65,06/08/2019,,,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009113,KASLIWAL NIWARA PHASE I,Sanjay Suganchand Kasliwal,431001,"('17.831757200000000','73.733075300000000')",On-Going Project,08/31/2025,08/28/2026,,Residential,1868.78,0.0,2050.54,08/12/2023,,,16.0,0.0,0.0,7.0,0.0,19.0,4.0,4.0,24.0,0.0,0.0,0.0
Aurangabad,P51500010121,SAI REGENCY,S S R VENTURS,431136,"('19.838987900000000','75.247119500000000')",On-Going Project,03/31/2020,09/30/2020,,Residential,2830.0,0.0,2935.0,08/03/2021,,,75.0,36.0,0.0,3.0,0.0,9.0,3.0,45.0,16.0,0.0,0.0,0.0
Aurangabad,P51500011831,SAMBHAJI RESIDENCY,BABURAO PUNJARAM THANGE,431105,"('18.581746900000000','73.981705600000000')",On-Going Project,05/01/2019,05/01/2019,,Residential,549.17,0.0,845.72,01/18/2022,,,23.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500012582,VAMANANAD,VAISHALI ANIL DESHMUKH,431005,"('18.503532700000000','73.761538600000000')",New Project,03/31/2019,,,Residential,366.27,0.0,359.0,02/10/2020,,,9.0,0.0,1.0,1.0,0.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013489,Anita Apartment,Arifuddin Nooruddin Siddiqui,431001,"('18.503532700000000','73.761538600000000')",On-Going Project,11/19/2018,11/19/2018,,Residential,348.7,0.0,389.51,01/27/2020,,,10.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0
Aurangabad,P51500012797,PARMAR NAKSHTRA,SHREE AMBIKA ESTATES AND DEVELOPERS,431005,"('21.204032100000000','78.988496400000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,1496.84,0.0,1496.84,10/14/2019,,,162.0,90.0,0.0,18.0,0.0,6.0,14.0,0.0,14.0,0.0,0.0,0.0
Aurangabad,P51500011242,GAJANAN VIHAR,SHRI DEVELOPERS,431005,"('21.137252900000000','79.058856000000000')",New Project,12/31/2018,,,Residential,511.46,0.0,617.52,04/17/2019,,,12.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013385,GURU SAKSHI KUTIR,GURU SAKSHI KUTIR,431001,"('18.610317900000000','73.788968900000000')",On-Going Project,07/31/2021,09/30/2022,,Residential,3490.18,3490.18,1078.4,02/12/2020,,,84.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
Aurangabad,P51500012695,HANUMAN NAGAR,SIDDHIVINAYAK BUILDERS AND DEVELOPERS,431111,"('18.539220800000000','73.906261100000000')",On-Going Project,03/31/2020,09/30/2020,,Others,8400.0,3509.0,4891.0,09/23/2022,,,6724.0,1394.0,0.0,37.0,0.0,67.0,0.0,30.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011237,AQ HEIGHTS,AQ INFRASTRUCTURE PRIVATE LIMITED,431001,"('18.990669800000000','73.109652100000000')",On-Going Project,08/31/2020,02/28/2021,,Others,883.7,0.0,1878.47,02/02/2023,,,55.0,21.0,2.0,1.0,0.0,7.0,1.0,0.0,19.0,0.0,0.0,0.0
Aurangabad,P51500012708,SHREE SAI RESIDENCY PART 4,RAOSAHEB SHRIPAL UDGAVE,431136,"('18.491371000000000','73.672109000000000')",On-Going Project,07/31/2017,12/31/2017,,Residential,369.18,0.0,369.18,11/06/2020,,,10.0,4.0,0.0,1.0,0.0,4.0,1.0,6.0,4.0,0.0,0.0,0.0
Aurangabad,P51500013087,VIRAJ PEARL,M/S. R.P. PATEL & SONS.,431005,"('19.061091700000000','72.879160200000000')",On-Going Project,04/30/2019,04/30/2019,,Residential,2638.0,0.0,3040.0,08/26/2020,,,48.0,11.0,0.0,1.0,0.0,7.0,1.0,10.0,1.0,0.0,0.0,0.0
Aurangabad,P51500012659,AQ TOWN,AQ INFRASTRUCTURE PRIVATE LIMITED,431001,"('18.764831500000000','73.615354100000000')",New Project,08/28/2025,,,Residential,7898.21,808.92,5977.79,05/06/2023,,,311.0,15.0,2.0,39.0,1.0,112.0,0.0,87.0,210.0,0.0,0.0,0.0
Aurangabad,P51500013266,Ekdant Srushti Phase-2,NANDA SANJEEVKUMAR KANKARIYA,431001,"('18.764831500000000','73.615354100000000')",New Project,12/30/2022,,,Residential,577.79,0.0,0.0,07/13/2023,,,24.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,24.0,0.0,0.0,0.0
Aurangabad,P51500013490,RENUKA COTTAGE,CHETAN HIRALAL SHARMA,431010,"('18.524101200000000','73.982755300000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,899.0,0.0,888.0,07/28/2020,,,14.0,7.0,2.0,2.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0
Aurangabad,P51500013580,VARAD VATTSALYA,Gruhvattsalya Builders & Developers LLP,431001,"('19.842109896593780','75.401868476562940')",New Project,08/23/2022,,12/31/2026,Others,2250.0,230.04,2823.99,07/04/2023,,,56.0,20.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013398,RATHI MAXIMA PHASE II,D R CONSTRUCTIONS,431005,"('19.285519600000000','72.869296700000000')",New Project,08/21/2019,,,Residential,1448.15,0.0,1106.99,03/18/2019,4.0,,24.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500013452,SAMARTH VAIBHAV,SAMARTH VASTUPURTI,431005,"('21.016602500000000','79.029839100000000')",New Project,09/30/2018,,06/30/2022,Residential,504.0,0.0,492.0,03/10/2022,,,16.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500013248,PRIDE CENTURY THE LORDS,ABAD ESTATE AOP,431001,"('19.870908471077133','75.333263662821200')",New Project,03/30/2023,,,Others,2612.43,261.98,4903.0,04/08/2023,,,55.0,26.0,1.0,1.0,0.0,11.0,1.0,21.0,36.0,0.0,0.0,0.0
Aurangabad,P51500013235,PRIDE CENTURY EDEN GARDEN,ABAD ESTATE AOP,431005,"('19.871271712463738','75.333432641989130')",New Project,09/30/2022,,,Residential,1789.73,179.48,3379.25,01/28/2023,,,45.0,23.0,1.0,1.0,0.0,10.0,1.0,0.0,36.0,0.0,0.0,0.0
Aurangabad,P51500013233,PRIDE CENTURY THE OVAL,ABAD ESTATE AOP,431001,"('19.871473512874450','75.333679405218500')",New Project,03/30/2022,,,Residential,983.47,98.62,1915.25,01/28/2023,,,18.0,2.0,1.0,1.0,0.0,8.0,1.0,4.0,26.0,0.0,0.0,0.0
Aurangabad,P51500013924,PUSHPAK RESIDENCY,Anil  Bhosale,431001,"('18.529602900000000','73.876015400000000')",On-Going Project,05/14/2019,09/30/2022,,Residential,3000.0,0.0,2694.24,02/28/2023,,,51.0,5.0,0.0,5.0,0.0,14.0,5.0,0.0,4.0,0.0,0.0,0.0
Aurangabad,P51500013653,SAO KAMALABAI DREAM HOME PROJECT RESIDENCY,V R CONSTRUCTIONS,431001,"('18.231559300000000','73.911732500000000')",New Project,11/21/2018,,04/30/2024,Residential,725.0,0.0,652.5,09/06/2019,,,12.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013992,SWAMI SILVER 60,SHRI SWAMI SAMARTH CONSTRUCTION,431001,"('21.104085500000000','79.131183600000000')",New Project,09/30/2019,,05/30/2023,Residential,3000.0,300.0,3236.16,06/20/2019,,,28.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500013552,SARA GREEN,TRINETRESHWARI BUILDCON,431102,"('19.239283400000000','72.987392400000000')",New Project,03/31/2019,,,Residential,2023.0,0.0,2094.14,12/16/2022,,,41.0,40.0,0.0,1.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013702,Omkar Residency,SAMARTH DEVELOPERS,431010,"('21.177507400000000','79.089924500000000')",New Project,12/31/2019,,,Residential,504.0,10.0,548.67,06/06/2022,,,10.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0
Aurangabad,P51500013650,Shree Hari complex,Hari Chandra Construction,431102,"('21.137252900000000','79.058856000000000')",New Project,12/01/2019,,,Residential,544.8,0.0,538.22,12/08/2023,,,10.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
Aurangabad,P51500013886,RIYA HEIGHTS,SHREE MJB DEVELOPERS,431003,"('18.529602900000000','73.876015400000000')",New Project,09/21/2023,,,Residential,679.77,0.0,1144.99,05/24/2023,,,27.0,20.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013700,INFINITY OMKARA,INFINITY DEVELOPERS,431201,"('18.683111200000000','73.797792800000000')",New Project,12/30/2019,,03/31/2023,Residential,1104.04,1863.94,1675.32,01/06/2024,,,32.0,20.0,0.0,1.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,0.0
Aurangabad,P51500014491,M-SQUARE HEIGHTS,SHAIKH AHEMAD YAKUB,431001,"('18.503532700000000','73.761538600000000')",New Project,10/04/2023,,,Residential,7950.61,2265.34,5962.0,03/01/2024,,,52.0,0.0,2.0,2.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500013817,AAKAR RESIDENCY,MAQSOOD SHABBIR SHAIKH,431002,"('18.453752400000000','73.901363300000000')",New Project,11/16/2023,,,Residential,2400.0,0.0,1799.77,10/11/2017,,,39.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500013783,SARA SAMRUDDHI - PHASE 1,SARA PROPERTIES,423701,"('19.029419700000000','72.854605800000000')",New Project,03/31/2019,,09/30/2020,Residential,1878.0,0.0,1703.08,03/06/2023,,,38.0,6.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500014763,Millenia Heights,Laxminarayan Shriramji Attal,431001,"('19.874611476203980','75.320236173635860')",New Project,12/15/2019,,09/09/2022,Others,578.9,0.0,792.4,10/20/2022,,,15.0,5.0,1.0,1.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0
Aurangabad,P51500011402,HARI OM NAGAR,RRB BUILDER,431010,"('18.588357000000000','73.874686500000000')",On-Going Project,03/31/2020,09/30/2020,,Residential,4000.0,0.0,,12/11/2021,,,40.0,35.0,6.0,6.0,0.0,17.0,3.0,0.0,31.0,0.0,0.0,0.0
Aurangabad,P51500006317,SAI NAKSHATRA,TIRUPATI BUILDCON,431005,"('18.508311200000000','73.790868400000000')",New Project,09/30/2020,,,Residential,371.55,0.0,404.75,06/07/2023,,,12.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006306,ELITE SQUARE,SHRINIWAS ASSOCIATES,431005,"('21.149745500000000','79.080717000000000')",On-Going Project,12/31/2019,12/31/2019,,Commercial,2175.0,0.0,7466.96,02/05/2020,,,92.0,4.0,2.0,0.0,0.0,10.0,0.0,20.0,76.0,0.0,0.0,0.0
Aurangabad,P51500006481,INDRADHANU-B,MANISHA RAJESH TOPE,431102,"('19.864021500000000','75.263948000000000')",On-Going Project,12/31/2020,06/30/2021,06/30/2025,Others,1000.0,0.0,1000.0,02/10/2023,,,27.0,0.0,1.0,1.0,0.0,8.0,1.0,15.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005733,SHIVAR,ECON DEVELOPERS,431007,"('19.794696800000000','75.495640000000000')",On-Going Project,12/31/2022,12/30/2026,,Others,18300.0,1830.0,7757.0,01/09/2024,,,180.0,67.0,0.0,21.0,0.0,39.0,0.0,124.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006720,ASHTVINAYAK PARK,ASHTVINAYAK CONSTRUCTION PROJECTS PRIVATE LIMITED,431136,"('21.000417200000000','79.012234300000000')",On-Going Project,07/31/2022,07/31/2023,,Others,6875.0,688.52,6136.48,03/03/2023,,,144.0,34.0,0.0,2.0,0.0,6.0,2.0,110.0,2.0,0.0,0.0,0.0
Aurangabad,P51500011725,VENKATESH VISHWA,TIRUPATI BUILDERS AND DEVELOPERS,431007,"('18.735793100000000','73.094692600000000')",On-Going Project,03/31/2019,03/31/2019,03/30/2022,Residential,445.97,0.0,489.18,05/19/2021,,,17.0,17.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006840,Radhakrishna Residency Phase II,SAKSHI BUILDERS,431001,"('18.581746900000000','73.981705600000000')",New Project,12/30/2021,,,Residential,879.66,0.0,953.58,10/18/2023,,,21.0,19.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500007020,TEJAL SANSKRUTI,YASHRAJ INFRASTRUCTURE,431003,"('18.596957800000000','73.774811000000000')",On-Going Project,01/22/2018,01/22/2018,,Others,4000.0,390.0,3457.0,10/13/2018,,,39.0,31.0,0.0,3.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500004159,VENKATES RESIDENCY PHASE II,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('21.049485800000000','79.043318000000000')",On-Going Project,03/31/2019,03/31/2019,06/30/2022,Residential,495.83,0.0,495.83,05/19/2021,,,24.0,16.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007328,SAINAGARI PHASE 1,Sai Sharaddha Builders and Developers,431154,"('18.502275000000000','73.858497000000000')",On-Going Project,08/30/2022,12/10/2024,,Residential,6000.0,1134.13,5468.73,03/17/2022,,,92.0,48.0,7.0,7.0,0.0,24.0,1.0,8.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005118,Mulay I Square,Gangamai Industries and constructions Limited AND Nirman Constructions JV,431133,"('19.847190971460435','75.205579341104570')",On-Going Project,05/04/2016,03/30/2023,03/31/2026,Commercial,5216.37,18119.25,14850.73,02/09/2024,,,179.0,10.0,1.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500003513,VENKATESH RESIDENCY,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('18.586059000000000','73.736048000000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,371.55,0.0,370.36,12/02/2019,,,16.0,11.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005068,BHASKAR VASTUPURTI,PRATIK BUILDCON,431005,"('21.102880300000000','79.027777400000000')",On-Going Project,07/11/2016,12/31/2018,12/31/2024,Others,2260.47,768.0,2016.64,06/10/2022,,,99.0,18.0,2.0,2.0,0.0,10.0,1.0,3.0,45.0,0.0,0.0,0.0
Aurangabad,P51500007831,varun residency,VARUN RESIDENCY,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,11/30/2017,03/31/2018,,Residential,434.94,0.0,651.28,01/25/2019,,,18.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500006151,Prasad Nagar,Prasad Construction,431001,"('19.061091700000000','72.879160200000000')",On-Going Project,12/01/2017,12/31/2017,,Residential,764.1,764.1,758.84,03/21/2024,,,11.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500010547,BHAGIRATHI VAIBHAV,M/S VAIBHAV DEVELOPERS,431001,"('18.499982700000000','73.858995400000000')",On-Going Project,11/30/2017,12/31/2017,,Residential,2632.06,364.53,3403.87,01/07/2020,,,82.0,26.0,2.0,5.0,0.0,18.0,2.0,3.0,2.0,0.0,0.0,0.0
Aurangabad,P51500007890,PRINCE TOWER,ADITYA BUILDCON,431001,"('18.999540700000000','72.839708900000000')",On-Going Project,03/31/2019,12/31/2019,,Others,621.0,621.0,771.54,07/06/2022,,,11.0,11.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005067,UDYOG KAUSHALYA,FAITH BUILD CONSTRUCTIONS PVT LTD,431133,"('21.148460200000000','79.095572300000000')",On-Going Project,10/15/2018,10/15/2023,,Residential,8100.0,810.0,7224.1,03/21/2024,,,112.0,24.0,0.0,0.0,0.0,35.0,7.0,112.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007854,LAKSHYA VINAYAK RESIDENCY,EXPERT FOUNDATION AND STRUCTURE PVT LTD,431007,"('21.210779900000000','79.104043200000000')",On-Going Project,12/31/2020,06/30/2021,12/29/2023,Residential,1744.39,0.0,1496.64,12/29/2023,,,26.0,11.0,0.0,2.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011569,Shree Hari Park,Hari Chandra Construction,431001,"('18.500610100000000','73.757399100000000')",On-Going Project,10/01/2018,10/01/2018,,Residential,715.66,726.76,726.76,12/08/2023,,,15.0,9.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007019,SAI KUMBH,M/S SHREE SAI SAKAR BUIDERS ANDDEVELOPERS,431201,"('18.487458600000000','73.796473200000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,693.0,0.0,691.46,03/31/2023,,,14.0,12.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0
Aurangabad,P51500006217,Ved Mantra,Rajesh Baburao Dole,431005,"('19.063262000000000','72.925838900000000')",On-Going Project,07/30/2018,07/30/2018,,Residential,10700.0,1070.0,3584.53,08/11/2022,,,56.0,41.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500003530,SAI SANKUL PHASE 1,TIRUPATI BUILDERS AND DEVELOPERS,431005,"('19.159339600000000','72.842685800000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,371.7,0.0,464.92,09/30/2019,,,12.0,10.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500011695,GANESHKUNJ APARTMENT,GURULAXMI BUILDERS,431207,"('19.055169500000000','72.829951800000000')",On-Going Project,02/27/2019,02/27/2019,09/30/2022,Residential,724.16,0.0,724.16,01/17/2024,,,24.0,7.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005773,SHREE SAI,SHREE SAI,431005,"('19.159339600000000','72.842685800000000')",On-Going Project,12/31/2020,12/30/2022,,Residential,422.97,0.0,576.66,04/20/2023,,,9.0,7.0,0.0,1.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007039,S S PARK,S S DEVELOPERS,431001,"('19.142655900000000','72.805344100000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,1085.0,0.0,1485.0,12/31/2019,,,34.0,21.0,1.0,1.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0
Aurangabad,P51500006124,V SQUARE,VRV BUILDERS,431001,"('19.034104000000000','73.331077600000000')",On-Going Project,03/31/2020,12/30/2022,,Commercial,763.36,0.0,823.6,07/31/2017,,,18.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009555,BARKHA NAGAR,ELLORA CONSTRUCTION PVT LTD,431001,"('19.034104000000000','73.331077600000000')",On-Going Project,03/31/2020,09/30/2020,03/30/2022,Residential,1489.13,0.0,1489.92,07/31/2017,,,22.0,5.0,0.0,2.0,0.0,9.0,2.0,0.0,22.0,0.0,0.0,0.0
Aurangabad,P51500009104,Building C - D,Shreenath Constructions,431001,"('18.884734100000000','72.962296500000000')",On-Going Project,06/30/2017,05/31/2018,,Residential,1625.14,162.51,1625.14,11/30/2019,,,32.0,19.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500008157,S S PARK PHASE 2,S S DEVELOPERS,431001,"('18.449671000000000','73.902856000000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,2500.0,250.0,1875.0,12/31/2019,,,32.0,32.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009995,Sumeru residency,Sumeru Realities,431001,"('18.533598900000000','73.830426900000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,648.54,0.0,971.85,01/14/2020,,,16.0,9.0,0.0,1.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500010298,Shreenath Residency Building A-B,Shreenath Constructions,431003,"('19.155576200000000','72.884959500000000')",On-Going Project,12/31/2020,06/30/2021,06/30/2024,Others,1370.96,137.09,1370.96,12/27/2022,,,60.0,27.0,0.0,1.0,0.0,8.0,0.0,21.0,24.0,0.0,0.0,0.0
Aurangabad,P51500007901,JAY SHRI KRISHNA SANKUL,hariomconstruction,431005,"('18.830552300000000','73.284644500000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,540.0,0.0,809.52,04/17/2023,,,16.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500012611,S S PARK IST PHASE,S S DEVELOPERS,431001,"('19.207236600000000','72.834822100000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,4700.0,470.0,3497.66,12/31/2019,,,57.0,45.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
Aurangabad,P51500012780,Peace City,Metro Star Infrastructure,431001,"('19.890263400000000','75.323544000000000')",New Project,06/30/2021,,12/31/2023,Residential,4000.0,0.0,1280.0,12/28/2021,,,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007872,ARIHANT SHOBHA KIRAN,ARIHANT DEVELOPERS,431001,"('18.667456400000000','73.702180100000000')",On-Going Project,12/31/2021,12/30/2023,,Others,1312.5,0.0,1816.23,08/09/2021,,,32.0,21.0,1.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0
